;spectrum of Earth
;24-hour average, as viewed by EPOXI spacecraft on 03/19/2008
;sub-observer latitude [deg]:      0.15
;sub-solar latitude [deg]:        -0.50
;phase angle [deg]:                57.7
;if you use this spectrum, please cite:
;Robinson, et. al. 2011, Astrobiology, 11, 393
;see: http://adsabs.harvard.edu/abs/2011AsBio..11..393R
wavelength       radiance
  [um]         [W/m**2/um/sr]
9.93049       5.46853E+00
9.92064       5.41960E+00
9.91080       5.31107E+00
9.90099       5.15085E+00
9.89120       5.05240E+00
9.88142       5.01144E+00
9.87167       4.94562E+00
9.86193       4.82108E+00
9.85222       4.76326E+00
9.84252       4.74251E+00
9.83284       4.62298E+00
9.82318       4.48726E+00
9.81354       4.43513E+00
9.80392       4.39850E+00
9.79432       4.34787E+00
9.78474       4.31157E+00
9.77517       4.27212E+00
9.76562       4.23307E+00
9.75610       4.21412E+00
9.74659       4.20217E+00
9.73710       4.16281E+00
9.72763       4.11148E+00
9.71817       4.10733E+00
9.70874       4.16226E+00
9.69932       4.19077E+00
9.68992       4.16755E+00
9.68054       4.12668E+00
9.67118       4.05693E+00
9.66184       3.94990E+00
9.65251       3.84136E+00
9.64320       3.72396E+00
9.63391       3.58574E+00
9.62464       3.43124E+00
9.61539       3.30629E+00
9.60615       3.61272E+00
9.59693       4.59355E+00
9.58773       5.50264E+00
9.57854       5.57702E+00
9.56938       5.05636E+00
9.56023       4.51409E+00
9.55110       4.08074E+00
9.54198       3.74791E+00
9.53289       3.61437E+00
9.52381       3.52555E+00
9.51475       3.39652E+00
